352800,2701534.42,1141658.48
353700,2712215.15,1200911.04
354600,2711391.82,1182956.63
355500,2741830.35,1213765.78
356400,2696817.9,1227609.19
357300,2479668.64,1078132.32
358200,2510174.93,1116297.45
359100,2467140.84,1153538.91
360000,2482493.5,1145854.61
360900,2393749.15,1058885.56
361800,2412011.99,1085152.95
362700,2427632.72,1115136.11
363600,2398690.34,1074897.4
364500,2371100.46,1048256.29
365400,2353194.12,1087817.69
366300,2346430.21,1122628.97
367200,2400436.98,1118138.67
368100,2396274.63,1113831.02
369000,2367150.51,1083067.93
369900,2425931.4,1140307.25
370800,2384519.26,1092432.95
371700,2418109.77,1097252.56
372600,2406200.59,1075745.82
373500,2416322.39,1067679.47
374400,2491701.05,1093320.65
375300,2433979.16,1095341.03
376200,2512083.07,1137007.6
377100,2428932.5,1106006.29
378000,2503274.23,1112185.55
378900,2450530.24,1110361.91
379800,2424776.0,1080579.25
380700,2486608.7,1130353.36
381600,2606092.07,1205676.91
382500,2605184.51,1189962.25
383400,2585305.85,1160936.19
384300,2574641.33,1119880.65
385200,2541378.57,1150550.81
386100,2663986.45,1162999.51
387000,2648170.72,1161759.16
387900,2716430.97,1207596.22
388800,2789271.24,1176974.95
389700,2654906.16,1106597.9
390600,2809181.03,1126070.98
391500,2732867.07,1128692.05
392400,2651625.09,1079748.5
393300,2746372.65,1104726.01
394200,2832317.5,1172246.34
395100,2739936.86,1118392.09
396000,2729060.21,1094517.97
396900,2854784.82,1107056.3
397800,2901614.32,1060758.73
398700,2984109.01,1179919.46
399600,2877386.54,1073270.51
400500,2910102.36,1082490.69
401400,2881153.11,1074886.87
402300,2890017.52,1089532.2
403200,2768322.69,1026931.73
404100,2832784.79,1057849.37
405000,2841938.69,1041910.49
405900,2930223.54,1061856.9
406800,2851866.94,1043947.27
407700,2832642.79,1061970.43
408600,2781106.02,989305.11
409500,2875027.04,1039204.74
410400,2743573.52,992326.81
411300,2721193.08,961684.48
412200,2707991.91,1003221.13
413100,2711663.91,1035995.54
414000,2630924.93,1042544.13
414900,2591567.41,1056524.32
415800,2485539.09,1043657.41
416700,2511450.99,1084174.35
417600,2466888.06,1094376.53
418500,2470482.42,1139904.69
419400,2483707.12,1085455.44
420300,2501474.3,1038042.3
421200,2448242.8,1003115.66
422100,2606739.53,1106267.03
423000,2652678.86,1140767.12
423900,2639953.4,1110857.3
424800,2592083.59,1090298.86
425700,2629427.95,1122619.63
426600,2696244.51,1141861.82
427500,2661690.49,1108463.47
428400,2763510.68,1145487.95
429300,2676543.37,1117407.99
430200,2699496.92,1189213.17
431100,2760270.08,1215657.17
432000,2715504.55,1130091.34
432900,2687492.71,1105962.98
433800,2696160.37,1123565.28
434700,2700514.98,1115977.11
435600,2700914.25,1124283.51
436500,2740715.15,1118331.39
437400,2771407.93,1139542.79
438300,2753342.93,1121792.27
439200,2776044.25,1104876.34
440100,2809020.26,1118157.17
441000,2879368.1,1155708.98
441900,2958306.79,1186900.09
442800,2934488.62,1210855.59
443700,2769478.73,1051478.85
444600,2717054.35,1040873.93
445500,2673946.01,1040767.27
